T{327;450;151}
T{180;419;362}
T{264;265;440}
T{38;40;39}
T{451;15;383}
T{85;99;489}
T{452;219;417}
T{452;406;203}
T{453;36;37}
T{23;4;432}
T{385;5;23}
T{433;176;177}
T{401;87;68}
T{361;487;454}
T{454;175;207}
T{357;190;172}
T{348;264;440}
T{97;98;370}
T{134;135;120}
T{396;92;313}
T{379;274;344}
T{202;203;188}
T{455;480;428}
T{485;113;102}
T{209;456;194}
T{456;178;177}
T{457;178;456}
T{457;195;318}
T{458;250;398}
T{458;411;266}
T{459;161;487}
T{459;148;147}
T{248;232;492}
T{460;233;466}
T{354;386;199}
T{461;336;78}
T{68;44;401}
T{420;62;49}
T{390;364;325}
T{93;365;462}
T{462;345;94}
T{244;243;422}
T{370;81;96}
T{193;194;484}
T{262;260;276}
T{414;358;187}
T{463;129;158}
T{373;479;114}
T{464;222;312}
T{464;221;234}
T{353;48;36}
T{259;245;258}
T{465;246;247}
T{465;311;333}
T{131;117;374}
T{468;373;114}
T{330;69;89}
T{271;270;378}
T{324;451;383}
T{278;296;279}
T{499;483;146}
T{341;146;483}
T{463;158;469}
T{470;331;223}
T{470;208;350}
T{164;327;150}
T{92;366;313}
T{73;92;332}
T{355;322;25}
T{391;439;471}
T{472;235;440}
T{472;440;265}
T{473;29;22}
T{473;42;359}
T{77;62;76}
T{404;309;461}
T{474;338;63}
T{314;139;138}
T{475;70;69}
T{475;90;71}
T{388;57;45}
T{476;68;88}
T{347;396;313}
T{285;286;408}
T{162;149;407}
T{224;223;236}
T{477;61;47}
T{477;405;73}
T{201;216;217}
T{433;178;163}
T{178;363;163}
T{478;240;253}
T{478;269;408}
T{328;143;130}
T{479;328;114}
T{215;216;200}
T{128;480;315}
T{481;129;428}
T{481;142;157}
T{169;184;185}
T{233;249;466}
T{415;263;233}
T{53;54;40}
T{482;130;145}
T{482;374;116}
T{313;366;91}
T{459;341;483}
T{483;161;459}
T{177;361;484}
T{484;194;456}
T{203;202;218}
T{485;112;455}
T{485;101;100}
T{486;220;466}
T{486;221;205}
T{454;161;175}
T{487;361;176}
T{488;33;467}
T{488;349;400}
T{437;355;24}
T{34;391;437}
T{152;165;446}
T{319;380;86}
T{451;16;15}
T{353;322;471}
T{489;99;111}
T{489;315;112}
T{490;205;206}
T{432;31;23}
T{491;14;13}
T{491;453;351}
T{492;311;465}
T{493;400;444}
T{493;371;448}
T{403;126;110}
T{494;243;244}
T{494;244;424}
T{36;48;49}
T{495;61;74}
T{495;335;76}
T{211;339;419}
T{431;179;180}
T{496;283;435}
T{496;282;301}
T{497;241;229}
T{497;339;228}
T{456;209;392}
T{69;330;475}
T{498;168;183}
T{498;184;169}
T{414;171;423}
T{499;174;160}
T{499;146;376}
